NUM_THREADS,BASE_DEPTH,MINIMUM_TASK_COUNT,RUN_NUMBER,RUNTIME
1,23,3200,3,0.000524
1,23,3400,1,0.000513
1,23,3400,2,0.000540
1,23,3400,3,0.000526
1,23,3600,1,0.000519
1,23,3600,2,0.000538
1,23,3600,3,0.000518
1,23,3800,1,0.000527
1,23,3800,2,0.000520
1,23,3800,3,0.000527
1,23,4000,1,0.000528
1,23,4000,2,0.000523
1,23,4000,3,0.000533
1,23,4200,1,0.000524
1,23,4200,2,0.000533
1,23,4200,3,0.000514
1,23,4400,1,0.000520
1,23,4400,2,0.000535
1,23,4400,3,0.000544
1,23,4600,1,0.000519
1,23,4600,2,0.000538
1,23,4600,3,0.000537
1,23,4800,1,0.000538
1,23,4800,2,0.000535
1,23,4800,3,0.000532
1,23,5000,1,0.000541
1,23,5000,2,0.000547
1,23,5000,3,0.000530
1,25,1000,1,0.000522
1,25,1000,2,0.000519
1,25,1000,3,0.000489
1,25,1200,1,0.000508
1,25,1200,2,0.000485
1,25,1200,3,0.000503
1,25,1400,1,0.000499
1,25,1400,2,0.000501
1,25,1400,3,0.000496
1,25,1600,1,0.000486
1,25,1600,2,0.000491
1,25,1600,3,0.000506
1,25,1800,1,0.000503
1,25,1800,2,0.000509
1,25,1800,3,0.000487
1,25,2000,1,0.000609
1,25,2000,2,0.000491
1,25,2000,3,0.000508
1,25,2200,1,0.000494
1,25,2200,2,0.000492
1,25,2200,3,0.000507
1,25,2400,1,0.000497
1,25,2400,2,0.000511
1,25,2400,3,0.000493
1,25,2600,1,0.000512
1,25,2600,2,0.000505
1,25,2600,3,0.000518
1,25,2800,1,0.000507
1,25,2800,2,0.000512
1,25,2800,3,0.000506
1,25,3000,1,0.000508
1,25,3000,2,0.000523
1,25,3000,3,0.000512
1,25,3200,1,0.000564
1,25,3200,2,0.000532
1,25,3200,3,0.000568
1,25,3400,1,0.000549
1,25,3400,2,0.000545
1,25,3400,3,0.000525
1,25,3600,1,0.000554
1,25,3600,2,0.000537
1,25,3600,3,0.000521
1,25,3800,1,0.000536
1,25,3800,2,0.000540
1,25,3800,3,0.000519
1,25,4000,1,0.000536
1,25,4000,2,0.000527
1,25,4000,3,0.000525
1,25,4200,1,0.000556
1,25,4200,2,0.000590
1,25,4200,3,0.000535
1,25,4400,1,0.000565
1,25,4400,2,0.000548
1,25,4400,3,0.000542
1,25,4600,1,0.000542
1,25,4600,2,0.000563
1,25,4600,3,0.000535
1,25,4800,1,0.000579
1,25,4800,2,0.000527
1,25,4800,3,0.000565
1,25,5000,1,0.000545
1,25,5000,2,0.000536
1,25,5000,3,0.000546
1,27,1000,1,0.000503
1,27,1000,2,0.000486
1,27,1000,3,0.000500
1,27,1200,1,0.000487
1,27,1200,2,0.000487
1,27,1200,3,0.000489
1,27,1400,1,0.000521
1,27,1400,2,0.000506
1,27,1400,3,0.000497
1,27,1600,1,0.000504
1,27,1600,2,0.000539
1,27,1600,3,0.000519
1,27,1800,1,0.000531
1,27,1800,2,0.000509
1,27,1800,3,0.000519
1,27,2000,1,0.000505
1,27,2000,2,0.000507
1,27,2000,3,0.000510
1,27,2200,1,0.000497
1,27,2200,2,0.000536
1,27,2200,3,0.000505
1,27,2400,1,0.000538
1,27,2400,2,0.000503
1,27,2400,3,0.000539
1,27,2600,1,0.000514
1,27,2600,2,0.000548
1,27,2600,3,0.000528
1,27,2800,1,0.000565
1,27,2800,2,0.000534
1,27,2800,3,0.000556
1,27,3000,1,0.000539
1,27,3000,2,0.000572
1,27,3000,3,0.000528
1,27,3200,1,0.000551
1,27,3200,2,0.000533
1,27,3200,3,0.000558
1,27,3400,1,0.000518
1,27,3400,2,0.000550
1,27,3400,3,0.000541
1,27,3600,1,0.000533
1,27,3600,2,0.000526
1,27,3600,3,0.000568
1,27,3800,1,0.000549
1,27,3800,2,0.000549
1,27,3800,3,0.000549
1,27,4000,1,0.000557
1,27,4000,2,0.000533
1,27,4000,3,0.000557
1,27,4200,1,0.000545
1,27,4200,2,0.000563
1,27,4200,3,0.000537
1,27,4400,1,0.000557
1,27,4400,2,0.000536
1,27,4400,3,0.000585
1,27,4600,1,0.000531
1,27,4600,2,0.000580
1,27,4600,3,0.000540
1,27,4800,1,0.000569
1,27,4800,2,0.000547
1,27,4800,3,0.000580
1,27,5000,1,0.000533
1,27,5000,2,0.000597
1,27,5000,3,0.000546
1,29,1000,1,0.000528
1,29,1000,2,0.000511
1,29,1000,3,0.000508
1,29,1200,1,0.000514
1,29,1200,2,0.000530
1,29,1200,3,0.000511
1,29,1400,1,0.000507
1,29,1400,2,0.000524
1,29,1400,3,0.000511
1,29,1600,1,0.000515
1,29,1600,2,0.000515
1,29,1600,3,0.000520
1,29,1800,1,0.000496
1,29,1800,2,0.000507
1,29,1800,3,0.000522
1,29,2000,1,0.000498
1,29,2000,2,0.000520
1,29,2000,3,0.000504
1,29,2200,1,0.000540
1,29,2200,2,0.000525
1,29,2200,3,0.000540
1,29,2400,1,0.000527
1,29,2400,2,0.000517
1,29,2400,3,0.000515
1,29,2600,1,0.000551
1,29,2600,2,0.000539
